2.707379245570967763e-01
2.388942552863359547e-01
1.012699005703081023e-01
3.796350553562701347e+00
4.238749544516013934e+00
4.205576266344242420e+00
3.228113419035373521e+00
4.416347536315352045e+02
3.771163257543372538e+02
2.271689920388634487e+00
6.710965072454014857e-01
1.364184552679609808e-01
1.424321256208363140e+00
4.260633039144956058e+00
3.214874317223295197e+00
9.255215164122294169e+00
2.198154348277824397e+02
1.363379523375872111e+02
1.165236806762869470e+01
1.494840633321759640e+02
2.526371252007776391e+01
1.312603572632514926e+00
1.162112796774097845e+01
8.544834790175963235e+02
2.684454436441344072e+00
3.144410685595538713e+00
2.191684892933954298e+00
4.983292818981967116e+02
3.408310423962159774e+00
3.407661697894033725e+00
2.240546586654814210e+00
6.133421682326650171e+02
1.587864266522095225e+00
3.195630024529134516e+02
2.733557188641474340e+02
3.158642987132207054e+02
5.577830503141868457e-01
5.711472427194630441e+00
1.304772970381245401e+00
2.343622095621417767e+00
1.587454885954377346e+02
2.183336185842676969e+01
1.458257697267451025e+00
1.270909964455545982e+01
1.221937116498771569e+00
4.501029366711060131e-01
4.931820733421925240e+01
1.251674476075199181e+02
8.441155029245796015e+01
1.457394942190814335e+00
1.748547426224526857e+00
3.700339517934466027e+00
5.961493505567482920e+00
6.682955182539861880e+02
1.239753767310263122e+01
6.265229875420514905e-01
