1.246674681573394006e+00
1.148191404498627666e+00
1.874672938340633532e+00
3.098479578514924615e+00
1.873441450480430888e+02
9.682005802781652903e+00
5.665868465230837359e+01
2.895732252475747170e+00
1.747103992972399489e+00
1.498870967795181919e+00
6.626211608395030339e+01
6.379512464712272646e+01
5.205617398375262894e+01
3.207831466735009229e+01
2.104640363676858783e+01
3.112716095681629369e+01
3.787313715345113252e+01
3.611108785748636052e+01
4.577697054768503904e+01
2.796433267847493198e+01
